time/fps,time/time_elapsed,time/total_timesteps,time/iterations,time/rollout_time,time/train_time,train/learning_rate,train/n_updates,train/clip_range,train/clip_fraction,train/value_loss,train/clip_range_vf,train/explained_variance,train/std,train/approx_kl,train/policy_gradient_loss,train/loss,train/entropy_loss
1557,9802,15269888,233,37.13339948654175,1.216522216796875,0.0001,2320,0.1,0.0733978271484375,3.7913236737251284,1000.0,0.9466871023178101,0.852313220500946,0.0018105122,-0.004344642896467121,1.620008111000061,-29.878151416778564
1558,9840,15335424,234,36.66389226913452,1.2176604270935059,0.0001,2330,0.1,0.06714324951171875,4.064900952577591,1000.0,0.942148745059967,0.8515517115592957,0.0017565486,-0.003935669385828078,2.1609065532684326,-29.85424416065216
1558,9878,15400960,235,37.00542235374451,1.1924681663513184,0.0001,2340,0.1,0.06423492431640625,4.494142591953278,1000.0,0.9358927011489868,0.851141631603241,0.0017879859,-0.0037350191967561843,2.1427011489868164,-29.835683012008666
1559,9916,15466496,236,36.790916204452515,1.0669353008270264,0.0001,2350,0.1,0.06881103515625,4.118691456317902,1000.0,0.9432010650634766,0.8509556651115417,0.001953552,-0.003865122509887442,2.073150396347046,-29.825850582122804
1560,9953,15532032,237,36.184547901153564,1.112278938293457,0.0001,2360,0.1,0.06633148193359376,4.077620661258697,1000.0,0.9441604018211365,0.8507289290428162,0.0017688943,-0.003991966626199428,2.108382225036621,-29.816384530067445
1561,9991,15597568,238,36.74950957298279,1.1309447288513184,0.0001,2370,0.1,0.0704345703125,4.011974647641182,1000.0,0.9444100856781006,0.8504133224487305,0.0016916075,-0.003972184266604018,2.2548820972442627,-29.805048418045043
1561,10029,15663104,239,36.154961347579956,1.1178371906280518,0.0001,2380,0.1,0.0700958251953125,3.688729152083397,1000.0,0.9464723467826843,0.849951446056366,0.0018174541,-0.003891516398289241,1.8445415496826172,-29.791866421699524
1562,10067,15728640,240,36.963942766189575,1.2424860000610352,0.0001,2390,0.1,0.07255859375,4.221042656898499,1000.0,0.9431957006454468,0.8493350744247437,0.0018851854,-0.004078298000968062,1.9900578260421753,-29.775242233276366
1562,10105,15794176,241,37.20678091049194,1.1720521450042725,0.0001,2400,0.1,0.0643524169921875,4.231769385933876,1000.0,0.9401626586914062,0.8486425280570984,0.0017858468,-0.003915164331556298,2.1267945766448975,-29.753274464607237
1563,10143,15859712,242,36.16765022277832,1.1901683807373047,0.0001,2410,0.1,0.06202850341796875,4.622705560922623,1000.0,0.9361598491668701,0.8484219312667847,0.0016907542,-0.003741472528054146,2.4416232109069824,-29.73949682712555
1564,10181,15925248,243,37.071940422058105,1.1840322017669678,0.0001,2420,0.1,0.06569976806640625,3.852398282289505,1000.0,0.9462823867797852,0.8473038077354431,0.0018001886,-0.003986962533963379,1.9068723917007446,-29.718800830841065
1564,10219,15990784,244,36.655306816101074,1.1752228736877441,0.0001,2430,0.1,0.06634674072265626,4.276628956198692,1000.0,0.9393135905265808,0.8465912342071533,0.0016675376,-0.003926991600019391,2.263350248336792,-29.689845585823058
1565,10257,16056320,245,36.76530146598816,1.1667943000793457,0.0001,2440,0.1,0.06150665283203125,4.403279912471771,1000.0,0.9402088522911072,0.8462573885917664,0.0016932932,-0.003623066122236196,2.231837749481201,-29.6734299659729
1565,10294,16121856,246,36.81316614151001,1.1384546756744385,0.0001,2450,0.1,0.0727935791015625,4.158982565999031,1000.0,0.9445637464523315,0.8455870151519775,0.001829443,-0.0038743244149372913,2.117506504058838,-29.655426859855652
1566,10332,16187392,247,36.199912309646606,1.180065393447876,0.0001,2460,0.1,0.07101593017578126,4.729301345348358,1000.0,0.9365072250366211,0.8457569479942322,0.0017572616,-0.0037090538768097757,2.4697258472442627,-29.647311449050903
1567,10369,16252928,248,36.42945694923401,1.1637048721313477,0.0001,2470,0.1,0.0671173095703125,4.065589833259582,1000.0,0.9421043992042542,0.8451133966445923,0.0017920964,-0.0039018276816932484,2.1013309955596924,-29.638772940635683
1567,10407,16318464,249,36.78783679008484,1.203575849533081,0.0001,2480,0.1,0.06784515380859375,4.416778513789177,1000.0,0.9365160465240479,0.8448766469955444,0.0018136231,-0.003830003016628325,2.0480732917785645,-29.62341206073761
1568,10445,16384000,250,36.24909472465515,1.1842246055603027,0.0001,2490,0.1,0.0672760009765625,4.8009859085083,1000.0,0.9347531199455261,0.8441435694694519,0.0017829486,-0.003701644844841212,2.4325551986694336,-29.609822463989257
1569,10482,16449536,251,36.413020610809326,1.1729068756103516,0.0001,2500,0.1,0.06747589111328126,4.772397321462631,1000.0,0.9377849698066711,0.8437692523002625,0.0018256521,-0.0035100240871543064,2.20109486579895,-29.593371534347533
1569,10520,16515072,252,36.583136558532715,1.1816129684448242,0.0001,2510,0.1,0.07734375,4.643207484483719,1000.0,0.9337639808654785,0.842838704586029,0.0018738545,-0.0037659509383956903,2.1651902198791504,-29.573111271858217
1570,10558,16580608,253,36.48463225364685,1.2626237869262695,0.0001,2520,0.1,0.06090087890625,4.787666267156601,1000.0,0.9397193789482117,0.8420634269714355,0.0017894016,-0.0034832242017728277,2.625044584274292,-29.547918915748596
1570,10596,16646144,254,36.4529230594635,1.1843416690826416,0.0001,2530,0.1,0.065216064453125,4.58774847984314,1000.0,0.9360837936401367,0.841744065284729,0.0017736465,-0.0038145826969412156,2.36051082611084,-29.531805205345155
1571,10633,16711680,255,35.839370012283325,1.2053523063659668,0.0001,2540,0.1,0.07143707275390625,4.753066265583039,1000.0,0.9338389039039612,0.8410401344299316,0.0018671986,-0.004051301135041286,2.391759157180786,-29.515054273605347
1572,10670,16777216,256,36.09132528305054,1.1856324672698975,0.0001,2550,0.1,0.06895599365234376,4.450159764289856,1000.0,0.9369547367095947,0.8407055735588074,0.0017856193,-0.0036962090503948274,2.3519692420959473,-29.49688763618469
1564,10767,16842752,257,36.532681465148926,1.127364158630371,0.0001,2560,0.1,0.07113494873046874,4.732414495944977,1000.0,0.9352402091026306,0.8400227427482605,0.0018990521,-0.0038836621723021382,2.242291212081909,-29.481228065490722
1564,10805,16908288,258,36.613144874572754,60.33218550682068,0.0001,2570,0.1,0.06622314453125,4.279137921333313,1000.0,0.9406264424324036,0.8394176363945007,0.0017468778,-0.003620868336292915,2.021588087081909,-29.458129000663757
1565,10843,16973824,259,37.05349588394165,1.2447826862335205,0.0001,2580,0.1,0.0646087646484375,4.626103085279465,1000.0,0.9347977638244629,0.8387371897697449,0.0017603507,-0.0039817678480176255,2.349506378173828,-29.437699413299562
1565,10881,17039360,260,36.84833288192749,1.3390898704528809,0.0001,2590,0.1,0.07246856689453125,4.497075670957566,1000.0,0.9399937987327576,0.837968111038208,0.0019139486,-0.003752190788509324,2.2761826515197754,-29.41548697948456
1566,10920,17104896,261,37.72188639640808,1.1778178215026855,0.0001,2600,0.1,0.0666961669921875,5.188019001483918,1000.0,0.9315382242202759,0.8373545408248901,0.0017786818,-0.003387497297080699,2.3924965858459473,-29.394993352890015
1566,10958,17170432,262,36.855212688446045,1.1735858917236328,0.0001,2610,0.1,0.0628448486328125,4.857106333971023,1000.0,0.9353740811347961,0.8370174169540405,0.0016940101,-0.00351233747205697,2.590362310409546,-29.381998586654664
1567,10996,17235968,263,36.3993456363678,1.2046597003936768,0.0001,2620,0.1,0.05988006591796875,5.029606646299362,1000.0,0.9305439591407776,0.836978554725647,0.001673005,-0.0035214593895943835,2.577211618423462,-29.37368688583374
1568,11033,17301504,264,36.34243130683899,1.1705334186553955,0.0001,2630,0.1,0.06853179931640625,4.921773022413253,1000.0,0.9334025979042053,0.8362059593200684,0.001858891,-0.003843127976870164,2.5308334827423096,-29.360824179649352
1568,11073,17367040,265,38.221277952194214,1.2354376316070557,0.0001,2640,0.1,0.06824493408203125,4.916557490825653,1000.0,0.9336407780647278,0.835687518119812,0.0017954523,-0.003803913921001367,2.359879493713379,-29.339735007286073
1568,11113,17432576,266,39.02639436721802,1.2429184913635254,0.0001,2650,0.1,0.065032958984375,4.640434408187867,1000.0,0.9391348361968994,0.8345643877983093,0.001783135,-0.0037589471830870025,2.2088608741760254,-29.31486177444458
1569,11151,17498112,267,37.200756549835205,1.2209100723266602,0.0001,2660,0.1,0.07036895751953125,5.002199161052704,1000.0,0.9313967227935791,0.8340634703636169,0.0017615431,-0.003884963213931769,2.274564743041992,-29.289664554595948
1569,11190,17563648,268,37.31888771057129,1.2523062229156494,0.0001,2670,0.1,0.07096405029296875,5.244630962610245,1000.0,0.930278480052948,0.8336266279220581,0.0017343785,-0.0035923946925322525,2.7337379455566406,-29.275465416908265
1569,11228,17629184,269,37.47591018676758,1.1241958141326904,0.0001,2680,0.1,0.0676849365234375,4.746962141990662,1000.0,0.9351516962051392,0.8325965404510498,0.0019005844,-0.0036965716106351467,2.316647529602051,-29.252692031860352
1570,11267,17694720,270,36.9437792301178,1.2006776332855225,0.0001,2690,0.1,0.065948486328125,4.474697437882424,1000.0,0.9417272806167603,0.8322089910507202,0.0017157116,-0.0038088508030341473,2.0930700302124023,-29.230237770080567
1570,11305,17760256,271,36.78988313674927,1.34299898147583,0.0001,2700,0.1,0.072955322265625,4.987480908632278,1000.0,0.9302451610565186,0.8317095041275024,0.0021880553,-0.003869294255855493,2.3423445224761963,-29.21508083343506
1571,11343,17825792,272,36.89737248420715,1.2333579063415527,0.0001,2710,0.1,0.06451873779296875,4.601400256156921,1000.0,0.9394251704216003,0.8313225507736206,0.001744194,-0.0037244514263875318,2.327894687652588,-29.200591850280762
1572,11381,17891328,273,36.54017663002014,1.1766703128814697,0.0001,2720,0.1,0.06637420654296874,5.9689361453056335,1000.0,0.9243130683898926,0.8308752775192261,0.0018133664,-0.003714822727488354,2.846529483795166,-29.186843848228456
1572,11419,17956864,274,36.79464626312256,1.2889142036437988,0.0001,2730,0.1,0.07153778076171875,5.526680725812912,1000.0,0.9284809827804565,0.830342710018158,0.0019004336,-0.0035977946856291963,2.5608508586883545,-29.169141697883607
1573,11457,18022400,275,36.774959564208984,1.1606881618499756,0.0001,2740,0.1,0.0685577392578125,5.385688978433609,1000.0,0.9303354620933533,0.8297195434570312,0.0019174751,-0.00359887369122589,2.793536901473999,-29.153369140625
1573,11494,18087936,276,36.4946563243866,1.2235538959503174,0.0001,2750,0.1,0.077642822265625,5.3136272668838505,1000.0,0.9302732348442078,0.8285470008850098,0.0018844442,-0.004005098565539811,2.54268741607666,-29.12618441581726
1574,11532,18153472,277,36.78607368469238,1.1589546203613281,0.0001,2760,0.1,0.067608642578125,5.261793768405914,1000.0,0.9263217449188232,0.8276479244232178,0.0018801996,-0.003931992105208337,2.341207981109619,-29.09355471134186
1574,11571,18219008,278,37.21415376663208,1.1924543380737305,0.0001,2770,0.1,0.0646209716796875,5.527633494138717,1000.0,0.9262716174125671,0.8272766470909119,0.0016621222,-0.0038019551953766494,2.6216483116149902,-29.074928975105287
1575,11609,18284544,279,36.79598379135132,1.1326708793640137,0.0001,2780,0.1,0.0814422607421875,5.115483683347702,1000.0,0.9321119785308838,0.8266276121139526,0.0019754437,-0.0039513640629593285,2.3820178508758545,-29.05754714012146
1575,11647,18350080,280,36.91163158416748,1.0990898609161377,0.0001,2790,0.1,0.06200408935546875,5.468908786773682,1000.0,0.9273262023925781,0.8264142274856567,0.0018371729,-0.0037616437781252897,2.5632691383361816,-29.04327826499939
1576,11684,18415616,281,36.6537721157074,1.1813268661499023,0.0001,2800,0.1,0.07003021240234375,5.217496228218079,1000.0,0.9350504875183105,0.8256222605705261,0.0019049167,-0.003923217815463431,2.5201058387756348,-29.026445150375366
1576,11722,18481152,282,36.19873785972595,1.1981451511383057,0.0001,2810,0.1,0.0670806884765625,4.816755902767182,1000.0,0.9380254745483398,0.8250184059143066,0.0018827412,-0.003681690338999033,2.49101185798645,-29.00311233997345
1577,11760,18546688,283,36.66281485557556,1.1342370510101318,0.0001,2820,0.1,0.07122802734375,5.554290336370468,1000.0,0.9288330078125,0.8249842524528503,0.0019008936,-0.00349527400903753,2.867022752761841,-28.994211506843566
1577,11796,18612224,284,35.8125524520874,1.1151576042175293,0.0001,2830,0.1,0.0678924560546875,6.192554461956024,1000.0,0.9225461483001709,0.8244711756706238,0.0018241348,-0.003661979554453865,2.838456630706787,-28.984545516967774
1578,11834,18677760,285,35.905964851379395,1.1411125659942627,0.0001,2840,0.1,0.06626739501953124,4.830587220191956,1000.0,0.9340046048164368,0.8237961530685425,0.0017918071,-0.0038112874506623486,2.1931989192962646,-28.96439733505249
1578,11871,18743296,286,36.300140142440796,1.1236188411712646,0.0001,2850,0.1,0.07314605712890625,5.727894520759582,1000.0,0.9264858365058899,0.8232946395874023,0.0019117247,-0.0037300586205674334,2.891782522201538,-28.944634509086608
1579,11908,18808832,287,35.635987520217896,1.094160795211792,0.0001,2860,0.1,0.07259521484375,5.532468938827515,1000.0,0.9269012212753296,0.8226423263549805,0.0017796584,-0.0036237982130842283,2.6049435138702393,-28.927662706375123
1580,11945,18874368,288,35.86603927612305,1.080392599105835,0.0001,2870,0.1,0.059149169921875,6.726045942306518,1000.0,0.9210861921310425,0.8224319815635681,0.0017567545,-0.003593194180575665,3.058077812194824,-28.914505529403687
1580,11983,18939904,289,36.96140933036804,1.1347782611846924,0.0001,2880,0.1,0.0652496337890625,6.128431922197342,1000.0,0.9245559573173523,0.8222092986106873,0.0017838748,-0.0033038518915418534,3.1140189170837402,-28.906868124008177
1581,12020,19005440,290,36.4085578918457,1.157834529876709,0.0001,2890,0.1,0.070111083984375,5.342060834169388,1000.0,0.9339216947555542,0.822043776512146,0.0018656515,-0.003818868420785293,2.499582529067993,-28.899294281005858
1581,12058,19070976,291,36.77446675300598,1.2834534645080566,0.0001,2900,0.1,0.06942596435546874,5.430897891521454,1000.0,0.9308860301971436,0.8213937282562256,0.0017890476,-0.0035870357933163177,2.7074525356292725,-28.885879611968996
1582,12096,19136512,292,36.12924313545227,1.1602630615234375,0.0001,2910,0.1,0.0707366943359375,5.562921279668808,1000.0,0.9330191016197205,0.8209395408630371,0.0017061578,-0.003459189551358577,2.687743663787842,-28.86801826953888
1582,12133,19202048,293,36.11978197097778,1.1236686706542969,0.0001,2920,0.1,0.07489166259765626,6.063910478353501,1000.0,0.9282023310661316,0.820400595664978,0.001974922,-0.003676191144040786,2.812483787536621,-28.849682259559632
1583,12171,19267584,294,36.50431489944458,1.1213786602020264,0.0001,2930,0.1,0.065728759765625,5.852248102426529,1000.0,0.9302036166191101,0.8195865154266357,0.0017259328,-0.003439785636146553,2.992547035217285,-28.828215527534486
1583,12209,19333120,295,36.92648673057556,1.1502845287322998,0.0001,2940,0.1,0.06492919921875,5.395118367671967,1000.0,0.932925283908844,0.8191366195678711,0.0019008599,-0.0038217599911149593,2.5809988975524902,-28.80856454372406
1583,12246,19398656,296,36.49234962463379,1.0967609882354736,0.0001,2950,0.1,0.07249298095703124,5.5571010410785675,1000.0,0.9317847490310669,0.8184139132499695,0.0018264907,-0.003882881211757194,2.6799733638763428,-28.79076404571533
1584,12284,19464192,297,36.267526626586914,1.113365650177002,0.0001,2960,0.1,0.07287445068359374,5.9207628011703495,1000.0,0.9287564158439636,0.8178007006645203,0.0018853508,-0.0036337861354695635,3.1654319763183594,-28.768558692932128
1585,12321,19529728,298,36.10217905044556,1.1202566623687744,0.0001,2970,0.1,0.070989990234375,5.520065528154373,1000.0,0.9338768720626831,0.8172593116760254,0.0017630266,-0.0037592967099044474,2.96144700050354,-28.750622582435607
1585,12358,19595264,299,36.216968059539795,1.1272211074829102,0.0001,2980,0.1,0.0728271484375,5.603164726495743,1000.0,0.9326995015144348,0.8163145780563354,0.001940737,-0.003906339316745289,2.9115819931030273,-28.727355647087098
1586,12396,19660800,300,36.390175342559814,1.1809966564178467,0.0001,2990,0.1,0.0684112548828125,6.3080928981304165,1000.0,0.9218470454216003,0.8153499960899353,0.0018586394,-0.0037085235613631084,2.871490240097046,-28.698787903785707
1586,12434,19726336,301,36.6766517162323,1.1757433414459229,0.0001,3000,0.1,0.07352447509765625,5.865771645307541,1000.0,0.9262690544128418,0.8150186538696289,0.0017550875,-0.0036853160840109923,2.940032482147217,-28.67784900665283
1587,12471,19791872,302,35.98497152328491,1.1536853313446045,0.0001,3010,0.1,0.06899871826171874,6.443722128868103,1000.0,0.9205310344696045,0.8145238757133484,0.0019479697,-0.00349679741775617,3.1712851524353027,-28.66324038505554
1587,12508,19857408,303,36.14716076850891,1.116123914718628,0.0001,3020,0.1,0.06898956298828125,5.420996028184891,1000.0,0.9320544600486755,0.8141809701919556,0.0017739264,-0.003601502130914014,2.5916342735290527,-28.649406790733337
1588,12545,19922944,304,35.539626121520996,1.111579418182373,0.0001,3030,0.1,0.0772674560546875,5.1742293536663055,1000.0,0.933834969997406,0.8135862350463867,0.0018989383,-0.003985373374598566,2.4714856147766113,-28.63644371032715
1588,12582,19988480,305,35.84640955924988,1.132896900177002,0.0001,3040,0.1,0.06443023681640625,6.037710011005402,1000.0,0.9283913969993591,0.8132185339927673,0.0018218858,-0.0036669648106908426,2.940932512283325,-28.62053143978119
1589,12618,20054016,306,35.542848110198975,1.122096061706543,0.0001,3050,0.1,0.0600799560546875,6.684901112318039,1000.0,0.9213528633117676,0.8127679824829102,0.0016413447,-0.003245638537191553,3.1312568187713623,-28.6089346408844
1589,12655,20119552,307,35.85562539100647,1.1405665874481201,0.0001,3060,0.1,0.06464385986328125,5.535512763261795,1000.0,0.9314342737197876,0.812496542930603,0.0017749032,-0.003746048441098537,2.839970827102661,-28.597435116767883
1590,12692,20185088,308,35.86231470108032,1.1797270774841309,0.0001,3070,0.1,0.06428375244140624,6.304994881153107,1000.0,0.929046094417572,0.8116329908370972,0.0017758027,-0.003531716259021778,2.945585250854492,-28.576200819015504
1590,12730,20250624,309,36.04848527908325,1.2352855205535889,0.0001,3080,0.1,0.06739959716796876,6.0893099248409275,1000.0,0.9309582710266113,0.8110992312431335,0.0018744376,-0.00360109565226594,2.9989869594573975,-28.55208945274353
1591,12767,20316160,310,36.15666365623474,1.1828217506408691,0.0001,3090,0.1,0.0639373779296875,5.966755545139312,1000.0,0.930401086807251,0.8108615875244141,0.0017172764,-0.0036224735144060106,2.8101775646209717,-28.53805501461029
1591,12803,20381696,311,35.50693869590759,1.0681626796722412,0.0001,3100,0.1,0.070458984375,5.789526575803757,1000.0,0.9323604702949524,0.810006320476532,0.0017475797,-0.0038555720486328935,2.727388620376587,-28.520172047615052
1592,12841,20447232,312,35.937333822250366,1.1168198585510254,0.0001,3110,0.1,0.07051849365234375,5.520853954553604,1000.0,0.9388021230697632,0.8095341920852661,0.0019484035,-0.003714235821098555,2.706350326538086,-28.498596596717835
1592,12877,20512768,313,35.610737323760986,1.161264181137085,0.0001,3120,0.1,0.067950439453125,5.358286452293396,1000.0,0.9408496022224426,0.8093256950378418,0.0017017638,-0.003489496326074004,2.663456678390503,-28.487988352775574
1593,12914,20578304,314,35.769432067871094,1.2969181537628174,0.0001,3130,0.1,0.066168212890625,5.176116418838501,1000.0,0.9374066591262817,0.8089088201522827,0.001862223,-0.0037365617172326893,2.8131420612335205,-28.477421283721924
1593,12952,20643840,315,36.175193071365356,1.0949604511260986,0.0001,3140,0.1,0.07479705810546874,6.138972288370132,1000.0,0.9291365742683411,0.8081933259963989,0.0018526593,-0.0037589813364320435,3.0906944274902344,-28.459295201301575
1594,12989,20709376,316,36.21006655693054,1.1277000904083252,0.0001,3150,0.1,0.0606903076171875,7.4129453778266905,1000.0,0.9208824038505554,0.8078479766845703,0.0016952432,-0.0031447294750250876,3.468722105026245,-28.439742469787596
1594,13026,20774912,317,35.429285764694214,1.120495080947876,0.0001,3160,0.1,0.06704864501953126,7.321775126457214,1000.0,0.9225290417671204,0.8070696592330933,0.0017695243,-0.0034184523101430386,3.656933546066284,-28.42167248725891
1595,13063,20840448,318,35.95923137664795,1.1606385707855225,0.0001,3170,0.1,0.066033935546875,7.009805470705032,1000.0,0.924349844455719,0.8065240383148193,0.0017570532,-0.003626144680310972,3.5748443603515625,-28.401600527763367
1595,13100,20905984,319,35.778910875320435,1.1075880527496338,0.0001,3180,0.1,0.06732940673828125,6.204059076309204,1000.0,0.9297886490821838,0.8059144020080566,0.0018913053,-0.0038928078509343324,2.9730987548828125,-28.383436393737792
1596,13136,20971520,320,35.58162522315979,1.1799697875976562,0.0001,3190,0.1,0.07368621826171876,5.6589447379112245,1000.0,0.9318320751190186,0.8052114248275757,0.001953167,-0.003833015842246823,2.930610179901123,-28.362580156326295
1589,13233,21037056,321,35.97029376029968,1.1313416957855225,0.0001,3200,0.1,0.070611572265625,7.080845677852631,1000.0,0.919414222240448,0.8050494194030762,0.0018480828,-0.0037078530571307057,3.197768449783325,-28.347221207618713
1590,13271,21102592,322,37.120343923568726,60.86123704910278,0.0001,3210,0.1,0.06190948486328125,6.9377154290676115,1000.0,0.919559895992279,0.8047720789909363,0.0018141725,-0.0037805828935233874,3.636794090270996,-28.338604378700257
1590,13309,21168128,323,36.42043876647949,1.217905044555664,0.0001,3220,0.1,0.07200775146484376,5.8559183239936825,1000.0,0.9318196773529053,0.8043078184127808,0.0021082433,-0.0036923156476404984,2.8186392784118652,-28.3265659570694
1590,13347,21233664,324,36.628417015075684,1.2258975505828857,0.0001,3230,0.1,0.0716064453125,6.351066315174103,1000.0,0.9245924353599548,0.8035961985588074,0.0019422983,-0.0037913763168035074,2.935887098312378,-28.304908394813538
1591,13384,21299200,325,36.0455482006073,1.182440996170044,0.0001,3240,0.1,0.06487884521484374,6.150569683313369,1000.0,0.9298087358474731,0.803570032119751,0.0019819927,-0.0035992013494251297,2.8731939792633057,-28.288934803009035
1591,13421,21364736,326,36.067522287368774,1.1671135425567627,0.0001,3250,0.1,0.0697906494140625,6.881715154647827,1000.0,0.924339234828949,0.8029197454452515,0.0018186625,-0.003677152576710796,3.3358795642852783,-28.27578136920929
1592,13459,21430272,327,36.55125045776367,1.2241573333740234,0.0001,3260,0.1,0.0625335693359375,6.186216634511948,1000.0,0.9260730743408203,0.8025094270706177,0.0016958406,-0.0034614371354109606,2.900495767593384,-28.25803201198578
1592,13497,21495808,328,36.32497763633728,1.2069294452667236,0.0001,3270,0.1,0.07231292724609376,5.768093234300613,1000.0,0.9293543100357056,0.8024587631225586,0.001954645,-0.0038044515618821605,2.8518495559692383,-28.24943075180054
1593,13534,21561344,329,36.22505474090576,1.1823749542236328,0.0001,3280,0.1,0.0718353271484375,6.106489133834839,1000.0,0.9305264949798584,0.8019388914108276,0.0019712385,-0.0034560244195745325,3.051593542098999,-28.23919007778168
1593,13572,21626880,330,36.33986735343933,1.2408592700958252,0.0001,3290,0.1,0.0705596923828125,5.758403581380844,1000.0,0.9327181577682495,0.8012498617172241,0.0018711181,-0.003504251553385984,2.6769797801971436,-28.217302083969116
1593,13609,21692416,331,36.57274127006531,1.234574556350708,0.0001,3300,0.1,0.06419830322265625,6.640008270740509,1000.0,0.921337902545929,0.8004369735717773,0.0018436104,-0.0038170164290932005,3.1720993518829346,-28.193631982803346
1594,13648,21757952,332,37.08923697471619,1.1948606967926025,0.0001,3310,0.1,0.06362152099609375,6.332861667871475,1000.0,0.9237820506095886,0.7996090650558472,0.0017446182,-0.003533364879695,2.974503755569458,-28.16939091682434
1594,13686,21823488,333,36.87877583503723,1.2103242874145508,0.0001,3320,0.1,0.0764678955078125,6.453467464447021,1000.0,0.9277361631393433,0.7994574904441833,0.0019166038,-0.0038573513142182493,3.236964464187622,-28.152303838729857
1594,13724,21889024,334,36.62447428703308,1.1871120929718018,0.0001,3330,0.1,0.070782470703125,6.328900134563446,1000.0,0.9324193000793457,0.7988058924674988,0.0018373099,-0.003694665116927354,3.0344245433807373,-28.13710470199585
1595,13761,21954560,335,36.11532258987427,1.1503705978393555,0.0001,3340,0.1,0.06284027099609375,6.685353392362595,1000.0,0.9286945462226868,0.7979652881622314,0.0018932093,-0.003332495874201413,3.2106094360351562,-28.113782691955567
1595,13798,22020096,336,35.79620337486267,1.2137250900268555,0.0001,3350,0.1,0.0644287109375,7.327773004770279,1000.0,0.9236554503440857,0.7976425886154175,0.0018574414,-0.003230064174567815,3.7664403915405273,-28.09436402320862
1596,13836,22085632,337,36.96688270568848,1.1792094707489014,0.0001,3360,0.1,0.084808349609375,6.067789840698242,1000.0,0.93437659740448,0.7970348596572876,0.0021256234,-0.0036233768201782367,2.9783706665039062,-28.079512238502502
1596,13874,22151168,338,36.98232102394104,1.213700771331787,0.0001,3370,0.1,0.06891632080078125,6.600528991222381,1000.0,0.9288455247879028,0.7969880104064941,0.001818132,-0.0038281103858025744,3.0043444633483887,-28.067729949951172
1596,13912,22216704,339,36.63079500198364,1.1708743572235107,0.0001,3380,0.1,0.06578521728515625,7.392495024204254,1000.0,0.9211260080337524,0.7965583205223083,0.001857433,-0.003666604062891565,3.440812110900879,-28.058278632164
1597,13950,22282240,340,36.54898762702942,1.1937105655670166,0.0001,3390,0.1,0.07728118896484375,6.3273235857486725,1000.0,0.9293627142906189,0.7956866025924683,0.0019685838,-0.003724002538365312,3.3257029056549072,-28.03638834953308
1597,13988,22347776,341,36.841212034225464,1.1568067073822021,0.0001,3400,0.1,0.0637969970703125,6.378656196594238,1000.0,0.9307693243026733,0.7952156066894531,0.0017328423,-0.003616623219568282,3.052788734436035,-28.012536764144897
1597,14026,22413312,342,36.60488152503967,1.2108993530273438,0.0001,3410,0.1,0.06812591552734375,6.427711355686188,1000.0,0.9324358701705933,0.7946165800094604,0.0016345711,-0.0035987612005556,3.070584774017334,-27.994007229804993
1598,14063,22478848,343,36.17774772644043,1.2188003063201904,0.0001,3420,0.1,0.0709808349609375,7.579882335662842,1000.0,0.920674204826355,0.7945771217346191,0.0019217232,-0.003698552971764002,3.871218204498291,-27.9798672914505
1598,14101,22544384,344,36.335458517074585,1.181208610534668,0.0001,3430,0.1,0.07115020751953124,6.789276558160782,1000.0,0.9272283315658569,0.7942341566085815,0.0018469105,-0.0037722726687206888,3.508739709854126,-27.97240674495697
1599,14137,22609920,345,35.361645221710205,1.2072021961212158,0.0001,3440,0.1,0.0709747314453125,6.794312578439713,1000.0,0.9262250065803528,0.7935611605644226,0.0018146364,-0.0035780987120233474,3.180724620819092,-27.957002329826356
1599,14174,22675456,346,35.73620820045471,1.0690109729766846,0.0001,3450,0.1,0.06318206787109375,6.84592102766037,1000.0,0.9253270030021667,0.7930357456207275,0.0016241586,-0.003666045647696592,3.0516152381896973,-27.935213923454285
1600,14211,22740992,347,35.550211906433105,1.1170086860656738,0.0001,3460,0.1,0.06452484130859375,6.499694579839707,1000.0,0.9302679300308228,0.7926803827285767,0.0018085414,-0.0035933622188167647,3.4348533153533936,-27.919333696365356
1600,14248,22806528,348,36.29075360298157,1.1256821155548096,0.0001,3470,0.1,0.07020721435546876,7.187912845611573,1000.0,0.9240851402282715,0.7919708490371704,0.0019230398,-0.003654034792270977,3.755582571029663,-27.901180481910707
1601,14285,22872064,349,36.20650672912598,1.1206231117248535,0.0001,3480,0.1,0.07402496337890625,7.4716044664382935,1000.0,0.9182978868484497,0.7910083532333374,0.0018866693,-0.0037793430834426544,3.6996378898620605,-27.873681807518004
1601,14323,22937600,350,36.1810839176178,1.1677913665771484,0.0001,3490,0.1,0.07249298095703124,6.999149453639984,1000.0,0.9235199689865112,0.7901675701141357,0.0018655645,-0.0037789580019307323,3.546008586883545,-27.845371198654174
1601,14359,23003136,351,35.61435031890869,1.1281232833862305,0.0001,3500,0.1,0.07099456787109375,7.180836009979248,1000.0,0.9203875064849854,0.7897472381591797,0.0019132048,-0.0036701271834317594,3.9155266284942627,-27.822725677490233
1602,14396,23068672,352,35.84146690368652,1.1289145946502686,0.0001,3510,0.1,0.0696380615234375,6.9142380356788635,1000.0,0.9264072775840759,0.7890827059745789,0.0018042854,-0.0035783936982625164,3.3157098293304443,-27.805916023254394
